Cohorte,S_Etica_Profesional,S_Responsabilidad_Soc,S_Gestion_Proyectos,S_Aprendizaje_Dig,S_Comunicacion_ESP,S_Comunicacion_ING,S_Liderazgo_Equipo,P_Gestion_Proyectos,P_Etica_Profesional,P_Responsabilidad_Soc,P_Aprendizaje_Dig,P_Comunicacion_ESP,P_Comunicacion_ING,P_Liderazgo_Equipo,Carrera_Raw,Trabaja_Status,Antiguedad_Raw,Texto_Relevantes_6_1,T,Evento,ID_Encuestado
Diciembre,5.0,4.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRICIDAD,Si,Entre 6 meses y 1 año,"Màquinas Electricas, Instalaciones Elèctricas, Sistemas Elèctricos de Potencia, Centrales de Generacion, Sistemas Elèctricos de Distribuciòn, Calidad de la Energìa",0,1,Diciembre_503
Diciembre,5.0,3.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) DESARROLLO DE SOFTWARE,No,,"Desarrollo de aplicaciones web, programación, algoritmos y estructuras de datos",7,0,Diciembre_504
Diciembre,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,No,,Ninguna todas no sirven de nada,7,0,Diciembre_505
Diciembre,5.0,3.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA CIVIL,No,,"Hormigón vigas (hormigón, corte y torsión), Topografía (docente ineficiente), Diseño de Proyectos Estructurales, Diseño de Proyectos Hidráulicos, Aplicaciones Computacionales en Estructuras, Aplicaciones Computacionales en Hidráulica, Costos en la Construcción (docente ineficiente-pésima pedagogía), Fiscalización (Docente ineficiente-pésima pedagogía), Alcantarillado, Hidráulica de Canales y Tuberías, Resistencia de Materiales Vigas, Hidrología Básica, Hidrología Aplicada, Hidráulica Fluvial",7,0,Diciembre_506
Diciembre,6.0,5.0,5.0,6.0,6.0,6.0,5.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Menos de 6 meses,Instrumentación Industrial,3,1,Diciembre_507
Diciembre,4.0,4.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA AMBIENTAL,No,,"Química, Contaminación del Agua, Contaminación del Suelo, Contaminación del Aire, Evaluación de Impactos Ambientales, Legislación Ambiental",7,0,Diciembre_508
Diciembre,4.0,4.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA AMBIENTAL,No,,"Evaluación de impacto ambiental, manejo de residuos peligrosos, Seguridad y Salud Ocupacional",7,0,Diciembre_509
Diciembre,3.0,4.0,4.0,4.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA AMBIENTAL,No,,"Gestión de recursos naturales, Economía ambiental, Gestión de residuos peligrosos, Legislación Ambiental",7,0,Diciembre_510
Diciembre,5.0,5.0,4.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA AMBIENTAL,No,,"En mi caso me interesaron la toxicología, los análisis de laboratorio, la legislación ambiental",7,0,Diciembre_511
Diciembre,4.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA AMBIENTAL,No,,-,7,0,Diciembre_512
Diciembre,6.0,6.0,4.0,5.0,6.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,(RRA20) INGENIERÍA CIVIL,Si,Menos de 6 meses,"Proyectos estructurales, Hormigón I, Hormigón II",3,1,Diciembre_513
Diciembre,6.0,6.0,5.0,6.0,6.0,5.0,5.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,(RRA20) INGENIERÍA CIVIL,Si,Menos de 6 meses,Estructuras,3,1,Diciembre_514
Diciembre,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA CIVIL,No,,"Resistencia de materiales, estructuras planas, Mecánica de suelos",7,0,Diciembre_515
Diciembre,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA CIVIL,No,,Las q continúan a partir de las básicas,7,0,Diciembre_516
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRICIDAD,No,,"dinamica, Estudios de Sep, Estabilidad de SEP, Maquinas electricas",7,0,Diciembre_517
Diciembre,5.0,5.0,5.0,5.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,(RRA20) ELECTRICIDAD,Si,Menos de 6 meses,ITINERARIO AVANZADO DE REDES INTELIGENTES,3,1,Diciembre_518
Diciembre,4.0,4.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,(RRA20) INGENIERÍA CIVIL,Si,Menos de 6 meses,Todas,3,1,Diciembre_519
Diciembre,4.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) COMPUTACIÓN,No,,"Inteligencia artificial, Cloud computing",7,0,Diciembre_520
Diciembre,5.0,5.0,6.0,5.0,5.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Entre 6 meses y 1 año,"Gestión de Proyectos de software, aplicaciones web, diseño de software, estructura de datos, BI",0,1,Diciembre_521
Diciembre,5.0,1.0,1.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA APLICADA,No,,"Estadística, Procesos Estocásticos, Series Temporales,Econometría",7,0,Diciembre_522
Diciembre,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Más de 2 años,"Instrumentación industrial, redes, control industrial, sensores y transductores",3,1,Diciembre_523
Diciembre,4.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,(RRA20) MECÁNICA,Si,Entre 6 meses y 1 año,"Mecánica de materiales, END, Desgaste y Falla, Ciencias de materiales",0,1,Diciembre_524
Diciembre,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,No,,Procesos Industriales,7,0,Diciembre_525
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) DESARROLLO DE SOFTWARE,No,,Aplicaciones Distribuidas,7,0,Diciembre_526
Diciembre,3.0,1.0,3.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,(RRA20) MECÁNICA,Si,Más de 2 años,"Gestión organizacional, diseño de máquinas, dibujo mecánico y cad",3,1,Diciembre_527
Diciembre,6.0,5.0,4.0,5.0,4.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Más de 2 años,"Electricidad, electrónica de potencia, microcontroladores, biométrica",3,1,Diciembre_528
Diciembre,6.0,5.0,6.0,6.0,5.0,5.0,5.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) ELECTRICIDAD,Si,Entre 1 y 2 años,"Instalaciones de Medio Voltaje, Alto Voltaje, Máquinas Electricas, Control Industrial",0,1,Diciembre_529
Diciembre,1.0,2.0,2.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA,No,,"Análisis Real, Análisis Complejo, Teoría de la Medida, Topología, EDP",7,0,Diciembre_530
Diciembre,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTROMECÁNICA,No,,Hmi y control industrial,7,0,Diciembre_531
Diciembre,3.0,3.0,2.0,3.0,3.0,3.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,(RRA20) INGENIERÍA CIVIL,Si,Menos de 6 meses,"Estructuras planas, Mecánica de suelos, Hormigón, Aplicaciones computacionales en estructuras",3,1,Diciembre_532
Diciembre,5.0,5.0,5.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) AGROINDUSTRIA,No,,"Química, física, cálculo",7,0,Diciembre_533
Diciembre,4.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTROMECÁNICA,No,,Todas a partir de 4to semestre,7,0,Diciembre_534
Diciembre,3.0,3.0,3.0,3.0,4.0,4.0,3.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,(RRA20) COMPUTACIÓN,Si,Más de 2 años,Programación,3,1,Diciembre_535
Diciembre,6.0,5.0,3.0,6.0,4.0,3.0,5.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,(RRA20) REDES Y TELECOMUNICACIONES,Si,Menos de 6 meses,Tcp,3,1,Diciembre_536
Diciembre,4.0,4.0,3.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Menos de 6 meses,Inteligencia Artificial y Aprendizaje Automático.,3,1,Diciembre_537
Diciembre,5.0,6.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Entre 6 meses y 1 año,"Base de Datos, Aplicaciones Web, Aplicaciones Web Avanzadas, Metodologías Ágiles, Aplicaciones Móviles, Interacción Humano Computador, Sistemas Embebidos",0,1,Diciembre_538
Diciembre,5.0,5.0,4.0,5.0,4.0,5.0,5.5,0.0,1.0,1.0,0.0,0.0,0.0,0.5,(RRA20) SOFTWARE,Si,Entre 6 meses y 1 año,"Desarrollo de aplicaciones web, bases de datos, metodologías ágiles",0,1,Diciembre_539
Diciembre,5.0,6.0,4.0,5.0,5.0,5.0,5.5,0.0,0.0,1.0,0.0,1.0,1.0,0.5,(RRA20) ELECTRICIDAD,Si,Menos de 6 meses,"Optimización, Calidad de energía, Centrales de generación",3,1,Diciembre_540
Diciembre,4.0,5.0,4.0,5.0,4.0,3.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,(RRA20) MECÁNICA,Si,Menos de 6 meses,Ciencia de materiales,3,1,Diciembre_541
Diciembre,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) SOFTWARE,No,,"POO, Bases de datos,  ciberseguridad, redes, algoritmos.",7,0,Diciembre_542
Diciembre,5.0,5.0,5.0,6.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Menos de 6 meses,"Programación, ing de software, app web, app moviles",3,1,Diciembre_543
Diciembre,5.0,3.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,No,,"Control Industrial, Automatización con PLCs, Sistemas SCADA, Instrumentación Industrial, Instalaciones Industriales",7,0,Diciembre_544
Diciembre,4.0,3.0,2.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,(RRA20) MECÁNICA,Si,Menos de 6 meses,"Mecánica de fluidos, Desgaste y falla, Calculo, Programación",3,1,Diciembre_545
Diciembre,6.0,4.0,4.0,6.0,4.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Más de 2 años,Electrónica de Potencia,3,1,Diciembre_546
Diciembre,4.0,4.0,3.0,4.0,3.0,3.0,3.5,0.0,1.0,1.0,1.0,0.0,0.0,0.5,(RRA20) COMPUTACIÓN,Si,Menos de 6 meses,"Inteligencia Artificial, Machine Learning, Ingeniería de Software II, Recuperación de la Información.",3,1,Diciembre_547
Diciembre,4.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA APLICADA,Si,Menos de 6 meses,"Analisis multivariante y mineria de datos, Económetria, Series temporales, Probabilidad y estadistica, Programación estructurada",3,1,Diciembre_548
Diciembre,5.0,1.0,4.0,6.0,3.0,4.0,3.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Menos de 6 meses,"Instrumentación Industrial, Automatizacion usando PLCs, Mandos Neumáticos, Control de procesos industriales",3,1,Diciembre_549
Diciembre,5.0,3.0,4.0,5.0,4.0,4.0,4.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) SOFTWARE,Si,Menos de 6 meses,Inteligencia Artificial y Aprendizaje Automático,3,1,Diciembre_550
Diciembre,3.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,No,,"Automatización usando PLcs, Redes industriales",7,0,Diciembre_551
Diciembre,5.0,4.0,3.0,5.0,6.0,6.0,5.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,(RRA20) SOFTWARE,Si,Menos de 6 meses,"Ingeniería de Software y de Requerimientos, Aplicaciones Web, Profesionalismo en Informática",3,1,Diciembre_552
Diciembre,6.0,5.0,3.0,6.0,3.0,3.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,(RRA20) COMPUTACIÓN,Si,Entre 1 y 2 años,"Redes,DesarrolloSofftware,DesorroloMovil,TecnologiasInformacion",0,1,Diciembre_553
Diciembre,5.0,3.0,3.0,5.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,(RRA20) COMPUTACIÓN,Si,Más de 2 años,Cloud Computing,3,1,Diciembre_554
Diciembre,5.0,6.0,5.0,6.0,4.0,5.0,4.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,Si,Menos de 6 meses,"Sistemas IoT, LAN, WLAN, WAN, Hacking ético",3,1,Diciembre_555
Diciembre,4.0,2.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,(RRA20) COMPUTACIÓN,Si,Más de 2 años,"Auditoria con el ing Naranjo, inteligencia artificial con el ing Banda, base de datos ING Rosita",3,1,Diciembre_556
Diciembre,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MECÁNICA,No,,"Diseño Mecánico,  Mecánica de fluidos",7,0,Diciembre_557
Diciembre,6.0,4.0,5.0,6.0,5.0,6.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Menos de 6 meses,"Programación orientada a objetos, diseño de software, metodologías ágiles",3,1,Diciembre_558
Diciembre,4.0,3.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,(RRA20) SOFTWARE,Si,Entre 1 y 2 años,"WEB, videojuegos, computación gráfica, IA,",0,1,Diciembre_559
Diciembre,6.0,3.0,3.0,5.0,6.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Más de 2 años,"ELECTRONICA DE POTENCIA, SISTEMAS ELECTRICOS, MAQUINAS ELECTRICAS, CONTROL AUTOMÁTICO, CONTROL NEUMÁTICO",3,1,Diciembre_560
Diciembre,6.0,6.0,3.0,6.0,4.0,6.0,5.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,(RRA20) SOFTWARE,Si,Entre 6 meses y 1 año,"Metodologias Ágiles, Automatización de procesos, Software Seguro, Interaccion Humano Computador, Programación, Gestión de proyectos de software, Calidad de Software",0,1,Diciembre_561
Diciembre,6.0,3.0,4.0,5.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,(RRA20) MECÁNICA,Si,Menos de 6 meses,"Diseño de máquinas, CAD, Estática, Dinámica",3,1,Diciembre_562
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,No,,"Logística, cadena de suministro, programación de la producción",7,0,Diciembre_563
Diciembre,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MECÁNICA,No,,"Dinujo Mecánico, Dinpamica, termodinámica, transferencia de calor, materiales nuevos",7,0,Diciembre_564
Diciembre,4.0,5.0,5.0,6.0,4.0,3.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,(RRA20) SOFTWARE,Si,Menos de 6 meses,Ingeniería de requisitos,3,1,Diciembre_565
Diciembre,5.0,5.0,3.0,5.0,5.0,3.0,2.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,(RRA20) MECÁNICA,Si,Menos de 6 meses,"Diseño mecánico, mecanica de materiales, ciencia de materiales, transferencia de calor, ensayos no destructivos",3,1,Diciembre_566
Diciembre,6.0,5.0,5.0,6.0,6.0,6.0,5.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) SOFTWARE,Si,Entre 6 meses y 1 año,"Estructura de Datos II, Inteligencia de Negocios, Interacción Humano Computador, Metodologías Ágiles, Aplicaciones Web Avanzadas, Automatización de Procesos",0,1,Diciembre_567
Diciembre,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTROMECÁNICA,No,,"Instalación eléctricas, Maquinas eléctrica, Control Electromecánico",7,0,Diciembre_568
Diciembre,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA,No,,Programación,7,0,Diciembre_569
Diciembre,5.0,4.0,3.0,3.0,5.0,5.0,3.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,(RRA20) INGENIERÍA CIVIL,Si,Entre 6 meses y 1 año,Costos en la construcción,0,1,Diciembre_570
Diciembre,5.0,4.0,5.0,6.0,5.0,5.0,4.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,Si,Entre 1 y 2 años,"Cadena de suministro, inventarios , logística , producción",0,1,Diciembre_571
Diciembre,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) SOFTWARE,No,,"Programación, Aplicaciones web, Computación gráfica, arquitectura de computadores",7,0,Diciembre_572
Diciembre,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) SOFTWARE,Si,Menos de 6 meses,"Base de datos,  HCI, Aplicaciones web",3,1,Diciembre_573
Diciembre,5.0,5.0,4.0,5.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,(RRA20) ELECTROMECÁNICA,Si,Menos de 6 meses,"Control electromecánico, electricidad, instrumentación y control y sistemas HMI",3,1,Diciembre_574
Diciembre,4.0,4.0,2.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) GEOLOGÍA,No,,"Las asignaturas más relevantes durante mi formación fueron, en la parte básica, Álgebra y Cálculo, porque proporcionaron las bases necesarias para comprender las ciencias aplicadas. En cuanto a la carrera, Petrografía, Sedimentología y Estratigrafía, Geofísica, Cuencas Sedimentarias y Geotecnia fueron las más importantes, ya que tienen una aplicación directa en la industria.",7,0,Diciembre_575
Diciembre,5.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTROMECÁNICA,No,,"Instrumentación, control electromecanico, control y sistemas HMI",7,0,Diciembre_576
Diciembre,6.0,6.0,6.0,6.0,6.0,6.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,Si,Entre 1 y 2 años,"Gestiòn de Procesos y Calidad, Gestion de proyectos",0,1,Diciembre_577
Diciembre,4.0,4.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) REDES Y TELECOMUNICACIONES,No,,"TCP/IP, REDES DE COMPUTADORAS, REDES INALAMBRICAS, REDES DE SIGUIENTE GENERACIÓN, SISTEMAS DE TELECOMUNICACIONES",7,0,Diciembre_578
Diciembre,4.0,4.0,5.0,5.0,5.0,5.0,5.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,(RRA20) INGENIERÍA CIVIL,Si,Menos de 6 meses,"HORMIGON, HIDRAULICA",3,1,Diciembre_579
Diciembre,6.0,4.0,3.0,6.0,6.0,5.0,4.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) TELECOMUNICACIONES,Si,Menos de 6 meses,"Propagación y Antenas, Sistemas Celulares, Telemática, Redes de Microondas",3,1,Diciembre_580
Diciembre,4.0,4.0,4.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA QUÍMICA,No,,"Gestión de proyectos, Diseño de plantas, Mecánica de fluidos, Balance masa y energía",7,0,Diciembre_581
Diciembre,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA CIVIL,Si,Menos de 6 meses,"Costos en la construcción, Fiscalización, Mecánica de suelos básica, Construcciones civiles, Vigas, Hormigón",3,1,Diciembre_582
Diciembre,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Más de 2 años,"Electrónica, Electricidad, Networking",3,1,Diciembre_583
Diciembre,4.0,3.0,4.0,5.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,(RRA20) ECONOMÍA,Si,Menos de 6 meses,Finanzas,3,1,Diciembre_584
Diciembre,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Menos de 6 meses,"Aplicaciones Web, Bases de Datos, Metodologías Ágiles",3,1,Diciembre_585
Diciembre,4.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) FÍSICA,No,,"Mecánica estadística, relatividad general, mecánica cuántica, óptica, mecánica analítica",7,0,Diciembre_586
Diciembre,5.0,5.0,5.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) GEOLOGÍA,No,,"Geología del Ecuador, Geomorfología, Geotécnia",7,0,Diciembre_587
Diciembre,4.0,2.0,2.0,3.0,2.0,5.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,(RRA20) MATEMÁTICA APLICADA,Si,Más de 2 años,"Estadística, Multivariante",3,1,Diciembre_588
Diciembre,4.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) SOFTWARE,No,,"Programación, Estructura de datos y algoritmos, Diseño de software, Bases de datos, Aplicaciones web, Interacción humano computador, Verificación y validación de software",7,0,Diciembre_589
Diciembre,4.0,4.0,4.0,4.0,4.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,(RRA20) INGENIERÍA CIVIL,Si,Menos de 6 meses,Liderazgo,3,1,Diciembre_590
Diciembre,6.0,6.0,6.0,5.0,5.0,6.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,(RRA20) ELECTROMECÁNICA,Si,Menos de 6 meses,"Control HMI, Refrigeracion",3,1,Diciembre_591
Diciembre,3.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) SOFTWARE,No,,"Programación I, Programación II, Sistemas Operativos, Ingeniería de Software y de requerimientos, Fundamentos de Bases de datos, Diseño de Software, Aplicaciones Web, Metodologías Ágiles",7,0,Diciembre_592
Diciembre,5.0,5.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,No,,"Desarrollo, redes",7,0,Diciembre_593
Diciembre,5.0,4.0,3.0,5.0,3.0,3.0,4.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,(RRA20) SOFTWARE,Si,Menos de 6 meses,"Programación, desarrollo web, bases de datos.",3,1,Diciembre_594
Diciembre,5.0,5.0,4.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,No,,"Caracterización del agua, alcantarillado, gestión ambiental, hidráulica, tratamiento de aguas residuales",7,0,Diciembre_595
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,Si,Entre 6 meses y 1 año,"Potabilización, Química, Gestión Ambiental.",0,1,Diciembre_596
Diciembre,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MECÁNICA,No,,"Transferencia de calor, control de sistemas mecánicos, ensayos no destructivos, motores de combustión interna, desgaste y falla, gestión de procesos y calidadSisr",7,0,Diciembre_597
Diciembre,3.0,3.0,3.0,5.0,3.0,2.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,(RRA20) COMPUTACIÓN,Si,Menos de 6 meses,Ingeniería de software,3,1,Diciembre_598
Diciembre,4.0,5.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) GEOLOGÍA,No,,"Petrografía, mineralogía óptica, geología del ecuador, petrologias",7,0,Diciembre_599
Diciembre,4.0,2.0,4.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA APLICADA,Si,Menos de 6 meses,"Grafos, Programación Lineal, Implementación de Programas Enteros, Modelos de Riesgo, Actuarial.",3,1,Diciembre_600
Diciembre,5.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ECONOMÍA,No,,"Micro, Econometría, Cálculo, Macro, Economía Pública",7,0,Diciembre_601
Diciembre,5.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) DESARROLLO DE SOFTWARE,No,,"FundamentosIA, Programación, IoT, Desarrollo de Aplicaciones Web",7,0,Diciembre_602
Diciembre,6.0,5.0,6.0,5.0,4.0,5.0,5.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) MECÁNICA,Si,Menos de 6 meses,"Mantenimiento, ofimática",3,1,Diciembre_603
